timestamp,Tair,Rhair,CO2air,Tot_PAR,Tout,Rhout,Iglob,PARout,PipeLow,PipeGrow,VentLee,Ventwind,AssimLight,EnScr,BlackScr,co2_dos,Heat_cons,ElecHigh,ElecLow,CO2_cons,cost_heating,cost_elec,cost_co2,cost_total,carbon_heating,carbon_elec,carbon_co2,carbon_total
2020-01-15 01:30:00,20.556646612866444,74.38883805917591,426.57205,0.0,1.0764031966707108,90.95177410005341,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009158942668516272,0.0,0.0,0.0,7.601922414868505e-05,0.0,0.0,7.601922414868505e-05,0.0005129007894369112,0.0,0.0,0.0005129007894369112
2020-01-15 01:35:00,18.31770420475601,74.66450374781435,423.914845,0.0,4.4436571178630935,91.671665023681,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.00510177223194213,0.0,0.0,0.0,4.2344709525119674e-05,0.0,0.0,4.2344709525119674e-05,0.00028569924498875925,0.0,0.0,0.00028569924498875925
2020-01-15 01:40:00,19.857392943329206,74.53160299825149,423.914845,0.0,3.1520322627067086,93.98305743504383,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009606978491528861,0.0,0.0,0.0,7.973792147968955e-05,0.0,0.0,7.973792147968955e-05,0.0005379907955256162,0.0,0.0,0.0005379907955256162
2020-01-15 01:45:00,20.590175060330445,74.4252823986012,423.914845,0.0,2.6273755947497968,93.56380047420807,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008297291336250113,0.0,0.0,0.0,6.886751809087594e-05,0.0,0.0,6.886751809087594e-05,0.0004646483148300063,0.0,0.0,0.0004646483148300063
2020-01-15 01:50:00,18.228233460339034,74.72217943022609,421.5233605,0.0,3.7242478477152696,93.09767556725613,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.005381542503666284,0.0,0.0,0.0,4.466680278043015e-05,0.0,0.0,4.466680278043015e-05,0.0003013663802053119,0.0,0.0,0.0003013663802053119
2020-01-15 01:55:00,19.794763422237324,74.57774354418088,421.5233605,0.0,3.1008044378799466,90.10884434169881,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009641130374746702,0.0,0.0,0.0,8.002138211039763e-05,0.0,0.0,8.002138211039763e-05,0.0005399033009858154,0.0,0.0,0.0005399033009858154
2020-01-15 02:00:00,20.546334395566127,74.4621948353447,421.5233605,0.0,2.8616796566603653,88.27322630213385,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008167122412966464,0.0,0.0,0.0,6.778711602762165e-05,0.0,0.0,6.778711602762165e-05,0.000457358855126122,0.0,0.0,0.000457358855126122
2020-01-15 02:05:00,17.91654989662735,74.65452288289747,419.37102445000005,0.0,1.8071065271065405,88.23835073108482,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.006127097461680789,0.0,0.0,0.0,5.085490893195055e-05,0.0,0.0,5.085490893195055e-05,0.0003431174578541242,0.0,0.0,0.0003431174578541242
2020-01-15 02:10:00,19.921584927639145,74.52361830631797,419.37102445000005,0.0,4.049830069908813,91.2452501739999,0.0,0.0,60.0,10.0,0.0,0.0,0.0,80.0,100.0,0.0,0.011260558275075988,0.0,0.0,0.0,9.34626336831307e-05,0.0,0.0,9.34626336831307e-05,0.0006305912634042553,0.0,0.0,0.0006305912634042553
2020-01-15 02:15:00,20.6351094493474,74.41889464505438,419.37102445000005,0.0,1.4537012481226645,87.80892371223506,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008949332639931851,0.0,0.0,0.0,7.427946091143437e-05,0.0,0.0,7.427946091143437e-05,0.0005011626278361837,0.0,0.0,0.0005011626278361837
2020-01-15 02:20:00,18.282328529550067,74.64430787048786,417.43392200500006,0.0,3.9201222160599953,89.45960772221753,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.00530536913819889,0.0,0.0,0.0,4.403456384705079e-05,0.0,0.0,4.403456384705079e-05,0.00029710067173913785,0.0,0.0,0.00029710067173913785
2020-01-15 02:25:00,19.832629970685048,74.5154462963903,417.43392200500006,0.0,3.619444104668229,93.46094926408485,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009295370596887845,0.0,0.0,0.0,7.715157595416912e-05,0.0,0.0,7.715157595416912e-05,0.0005205407534257194,0.0,0.0,0.0005205407534257194
2020-01-15 02:30:00,20.572840979479533,74.41235703711224,417.43392200500006,0.0,2.956670105453407,83.65540656308917,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008114349941414774,0.0,0.0,0.0,6.734910451374263e-05,0.0,0.0,6.734910451374263e-05,0.00045440359671922734,0.0,0.0,0.00045440359671922734
2020-01-15 02:35:00,18.061256258962835,74.58866235389216,415.69052980450004,0.0,2.6746248016606113,86.93883621011763,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.005789729243798651,0.0,0.0,0.0,4.80547527235288e-05,0.0,0.0,4.80547527235288e-05,0.00032422483765272444,0.0,0.0,0.00032422483765272444
2020-01-15 02:40:00,19.677879381273986,74.47092988311373,415.69052980450004,0.0,4.217004793872428,87.27471745501208,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008896996804085048,0.0,0.0,0.0,7.38450734739059e-05,0.0,0.0,7.38450734739059e-05,0.0004982318210287627,0.0,0.0,0.0004982318210287627
2020-01-15 02:45:00,20.46451556689179,74.37674390649099,415.69052980450004,0.0,4.076936964652363,86.00579578353208,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0074919794640820195,0.0,0.0,0.0,6.218342955188076e-05,0.0,0.0,6.218342955188076e-05,0.0004195508499885931,0.0,0.0,0.0004195508499885931
2020-01-15 02:50:00,21.015160896824252,74.3013951251928,415.69052980450004,0.0,2.609923199047642,90.4029401005379,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008306987111640199,0.0,0.0,0.0,6.894799302661365e-05,0.0,0.0,6.894799302661365e-05,0.00046519127825185114,0.0,0.0,0.00046519127825185114
2020-01-15 02:55:00,18.462840950344283,74.60525053662157,414.12147682405003,0.0,3.7300163806063082,92.20672182336631,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.005379299185319769,0.0,0.0,0.0,4.4648183238154085e-05,0.0,0.0,4.4648183238154085e-05,0.0003012407543779071,0.0,0.0,0.0003012407543779071
2020-01-15 03:00:00,19.958988665240998,74.48420042929726,414.12147682405003,0.0,2.893414349777035,87.46013242590374,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009779390433481975,0.0,0.0,0.0,8.11689405979004e-05,0.0,0.0,8.11689405979004e-05,0.0005476458642749906,0.0,0.0,0.0005476458642749906
2020-01-15 03:05:00,20.661292065668697,74.3873603434378,414.12147682405003,0.0,2.1584490989746916,89.7027549494731,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008557806056125172,0.0,0.0,0.0,7.102979026583892e-05,0.0,0.0,7.102979026583892e-05,0.00047923713914300965,0.0,0.0,0.00047923713914300965
2020-01-15 03:10:00,18.198744531088177,74.64855496052641,412.709329141645,0.0,3.266892633135961,90.93333428880842,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.00555940286489157,0.0,0.0,0.0,4.614304377860003e-05,0.0,0.0,4.614304377860003e-05,0.0003113265604339279,0.0,0.0,0.0003113265604339279
2020-01-15 03:15:00,19.774121171761724,74.51884396842114,412.709329141645,0.0,2.36929232520784,87.81448279648342,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.010128805116528106,0.0,0.0,0.0,8.406908246718328e-05,0.0,0.0,8.406908246718328e-05,0.0005672130865255739,0.0,0.0,0.0005672130865255739
2020-01-15 03:20:00,20.531884820233206,74.41507517473691,412.709329141645,0.0,5.121231977704156,88.3813439939463,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.006911815567942136,0.0,0.0,0.0,5.736806921391973e-05,0.0,0.0,5.736806921391973e-05,0.0003870616718047596,0.0,0.0,0.0003870616718047596
2020-01-15 03:25:00,17.924538074380134,74.64924571329988,411.4383962274805,0.0,1.9133428216791402,89.85927867551655,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.006085783347124778,0.0,0.0,0.0,5.051200178113566e-05,0.0,0.0,5.051200178113566e-05,0.00034080386743898754,0.0,0.0,0.00034080386743898754
2020-01-15 03:30:00,19.927176652066095,74.5193965706399,411.4383962274805,0.0,4.436039229326296,92.19445647366051,0.0,0.0,60.0,10.0,0.0,0.0,0.0,80.0,100.0,0.0,0.010938717308894752,0.0,0.0,0.0,9.079135366382645e-05,0.0,0.0,9.079135366382645e-05,0.0006125681692981061,0.0,0.0,0.0006125681692981061
2020-01-15 03:35:00,20.639023656446266,74.41551725651192,411.4383962274805,0.0,3.482063535818704,91.21965878767661,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.00782246470232294,0.0,0.0,0.0,6.492645702928041e-05,0.0,0.0,6.492645702928041e-05,0.0004380580233300847,0.0,0.0,0.0004380580233300847
2020-01-15 03:40:00,18.313163947913203,74.74442679034877,410.29455660473246,0.0,4.111339579118376,94.60064925696135,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.005231006830342854,0.0,0.0,0.0,4.341735669184569e-05,0.0,0.0,4.341735669184569e-05,0.00029293638249919984,0.0,0.0,0.00029293638249919984
2020-01-15 03:45:00,19.854214763539243,74.59554143227902,410.29455660473246,0.0,3.3561500444207355,87.27484000972814,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,100.0,0.0,0.009470899970386176,0.0,0.0,0.0,7.860846975420526e-05,0.0,0.0,7.860846975420526e-05,0.0005303703983416258,0.0,0.0,0.0005303703983416258
2020-01-15 03:50:00,20.58795033447747,74.47643314582322,410.29455660473246,0.0,2.534480982492875,91.76515808622304,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,100.0,0.0,0.008348899454170625,0.0,0.0,0.0,6.929586546961619e-05,0.0,0.0,6.929586546961619e-05,0.00046753836943355496,0.0,0.0,0.00046753836943355496
2020-01-15 03:55:00,18.09737375362486,74.84253061594899,409.2651009442592,0.0,2.8600071310816944,97.06920496452005,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,100.0,0.0,0.005717636115690452,0.0,0.0,0.0,4.745637976023075e-05,0.0,0.0,4.745637976023075e-05,0.00032018762247866534,0.0,0.0,0.00032018762247866534
2020-01-15 04:00:00,19.703161627537405,74.67402449275919,409.2651009442592,0.0,4.149909288477262,90.97744134986765,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.008941727141015156,0.0,0.0,0.0,7.42163352704258e-05,0.0,0.0,7.42163352704258e-05,0.0005007367198968487,0.0,0.0,0.0005007367198968487
2020-01-15 04:05:00,20.482213139276183,74.53921959420735,409.2651009442592,0.0,2.6335837819518195,91.90909699739692,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0082938423433601,0.0,0.0,0.0,6.883889144988884e-05,0.0,0.0,6.883889144988884e-05,0.0004644551712281656,0.0,0.0,0.0004644551712281656
2020-01-15 04:10:00,21.02754919749333,74.43137567536589,409.2651009442592,0.0,4.876991088134173,94.41464700613984,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007047504951036571,0.0,0.0,0.0,5.849429109360354e-05,0.0,0.0,5.849429109360354e-05,0.000394660277258048,0.0,0.0,0.000394660277258048
2020-01-15 04:15:00,18.523118515650438,74.63924195202397,408.3385908498333,0.0,4.08644304686073,88.70707058656293,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.005240688815109716,0.0,0.0,0.0,4.349771716541064e-05,0.0,0.0,4.349771716541064e-05,0.0002934785736461441,0.0,0.0,0.0002934785736461441
2020-01-15 04:20:00,20.00118296095531,74.51139356161917,408.3385908498333,0.0,3.359178181427735,92.08954992809126,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.009468881212381508,0.0,0.0,0.0,7.859171406276652e-05,0.0,0.0,7.859171406276652e-05,0.0005302573478933645,0.0,0.0,0.0005302573478933645
2020-01-15 04:25:00,20.690828072668715,74.40911484929534,408.3385908498333,0.0,4.936371887212874,92.08514251440856,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.00701451561821507,0.0,0.0,0.0,5.8220479631185085e-05,0.0,0.0,5.8220479631185085e-05,0.00039281287462004396,0.0,0.0,0.00039281287462004396
2020-01-15 04:30:00,18.355576010651884,74.67956517061361,407.50473176484996,0.0,4.20413713789395,91.61366455886744,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.005194918890819018,0.0,0.0,0.0,4.311782679379785e-05,0.0,0.0,4.311782679379785e-05,0.000290915457885865,0.0,0.0,0.000290915457885865
2020-01-15 04:35:00,19.88390320745632,74.54365213649089,407.50473176484996,0.0,4.950394254416901,87.1434328449023,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.008408070497055399,0.0,0.0,0.0,6.978698512555981e-05,0.0,0.0,6.978698512555981e-05,0.00047085194783510234,0.0,0.0,0.00047085194783510234
2020-01-15 04:40:00,20.608732245219425,74.43492170919272,407.50473176484996,0.0,3.6271678813516,87.80710912031937,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007741851177026888,0.0,0.0,0.0,6.425736476932318e-05,0.0,0.0,6.425736476932318e-05,0.00043354366591350575,0.0,0.0,0.00043354366591350575
2020-01-15 04:45:00,18.345054647094635,74.57194923087172,406.75425858836496,0.0,4.435012748159666,85.20059317587726,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.00510513393127124,0.0,0.0,0.0,4.2372611629551293e-05,0.0,0.0,4.2372611629551293e-05,0.0002858875001511895,0.0,0.0,0.0002858875001511895
2020-01-15 04:50:00,19.876538252966245,74.45755938469738,406.75425858836496,0.0,5.2727301913182725,92.0700902954354,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.008193179872454484,0.0,0.0,0.0,6.800339294137222e-05,0.0,0.0,6.800339294137222e-05,0.0004588180728574511,0.0,0.0,0.0004588180728574511
2020-01-15 04:55:00,20.60357677707637,74.3660475077579,406.75425858836496,0.0,4.059148048924692,90.53413574776626,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007501862195041837,0.0,0.0,0.0,6.226545621884725e-05,0.0,0.0,6.226545621884725e-05,0.00042010428292234286,0.0,0.0,0.00042010428292234286
2020-01-15 05:00:00,18.10734962999127,74.59317369855599,406.0788327295285,0.0,2.869216017328452,89.0167846174833,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.005714054882150045,0.0,0.0,0.0,4.742665552184538e-05,0.0,0.0,4.742665552184538e-05,0.00031998707340040255,0.0,0.0,0.00031998707340040255
2020-01-15 05:05:00,19.71014474099389,74.47453895884479,406.0788327295285,0.0,4.9387175570351785,88.3690723624129,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.008415854961976546,0.0,0.0,0.0,6.985159618440533e-05,0.0,0.0,6.985159618440533e-05,0.00047128787787068655,0.0,0.0,0.00047128787787068655
2020-01-15 05:10:00,20.48710131869572,74.37963116707583,406.0788327295285,0.0,4.01602302904215,84.18873081513561,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007525820539421027,0.0,0.0,0.0,6.246431047719452e-05,0.0,0.0,6.246431047719452e-05,0.0004214459502075775,0.0,0.0,0.0004214459502075775
2020-01-15 05:15:00,21.030970923087004,74.30370493366067,406.0788327295285,0.0,4.822057785835422,88.70835999583205,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0070780234523136545,0.0,0.0,0.0,5.874759465420333e-05,0.0,0.0,5.874759465420333e-05,0.00039636931332956465,0.0,0.0,0.00039636931332956465
2020-01-15 05:20:00,18.79548035537511,74.59750752393745,405.4709494565756,0.0,5.8896423178483746,91.7271788504458,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.004539444654170077,0.0,0.0,0.0,3.767739062961164e-05,0.0,0.0,3.767739062961164e-05,0.0002542089006335243,0.0,0.0,0.0002542089006335243
2020-01-15 05:25:00,20.191836248762577,74.47800601914996,405.4709494565756,0.0,5.880180167106301,94.37683989565336,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007788213221929131,0.0,0.0,0.0,6.464216974201178e-05,0.0,0.0,6.464216974201178e-05,0.00043613994042803134,0.0,0.0,0.00043613994042803134
2020-01-15 05:30:00,20.824285374133805,74.38240481531997,405.4709494565756,0.0,3.8058640493864218,91.44768035543933,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007642575528118653,0.0,0.0,0.0,6.343337688338483e-05,0.0,0.0,6.343337688338483e-05,0.0004279842295746446,0.0,0.0,0.0004279842295746446
2020-01-15 05:35:00,18.623525744992627,74.71036899364464,404.9238545109181,0.0,5.5011252614602455,94.22225706943249,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.004690534620543237,0.0,0.0,0.0,3.893143735050887e-05,0.0,0.0,3.893143735050887e-05,0.0002626699387504213,0.0,0.0,0.0002626699387504213
2020-01-15 05:40:00,20.071468021494837,74.5682951949157,404.9238545109181,0.0,5.774453389129789,85.95433009260792,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.00785869774058014,0.0,0.0,0.0,6.522719124681517e-05,0.0,0.0,6.522719124681517e-05,0.00044008707347248784,0.0,0.0,0.00044008707347248784
2020-01-15 05:45:00,20.740027615046387,74.45463615593256,404.9238545109181,0.0,4.857147441081575,84.94607670315213,0.0,0.0,50.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007058529199399125,0.0,0.0,0.0,5.8585792355012734e-05,0.0,0.0,5.8585792355012734e-05,0.000395277635166351,0.0,0.0,0.000395277635166351
2020-01-15 05:50:00,18.626056998678457,74.72142441325155,404.43146905982627,0.0,5.82694540268632,91.88577442527486,0.0,0.0,45.0,0.0,10.0,8.0,0.0,80.0,0.0,0.0,0.004563826787844208,0.0,0.0,0.0,3.787976233910693e-05,0.0,0.0,3.787976233910693e-05,0.0002555743001192757,0.0,0.0,0.0002555743001192757
2020-01-15 05:55:00,20.07323989907492,74.57713953060124,404.43146905982627,0.0,6.6128053873578025,88.33630181896032,0.0,0.0,55.0,7.0,0.0,0.0,0.0,80.0,0.0,0.0,0.007299796408428131,0.0,0.0,0.0,6.0588310189953486e-05,0.0,0.0,6.0588310189953486e-05,0.00040878859887197533,0.0,0.0,0.00040878859887197533
2020-01-15 06:00:00,20.741267929352443,74.461711624481,404.43146905982627,200.0,4.656935745979649,79.28706434039177,0.0,0.0,50.0,5.0,0.0,0.0,100.0,50.0,0.0,0.0,0.007169757918900195,0.0,0.00675,0.0,5.950899072687162e-05,0.00027,0.0,0.00032950899072687164,0.00040150644345841093,0.002835,0.0,0.0032365064434584107
2020-01-15 06:05:00,18.76609409646015,74.5923263222357,380.0,189.36489504743074,6.584826517844555,85.14785113254501,17.115171759752492,78.72979009486146,45.0,0.0,10.0,8.0,75.0,50.0,0.0,0.0,0.00426909524306045,0.0,0.0050625,0.0,3.543349051740173e-05,0.00020250000000000002,0.0,0.00023793349051740175,0.0002390693336113852,0.00212625,0.0,0.0023653193336113853
2020-01-15 06:10:00,20.171265867522106,74.47386105778857,380.0,200.0,5.32207963988316,79.96638397030287,0.0,0.0,55.0,7.0,0.0,0.0,100.0,50.0,0.0,0.0,0.008160280240077894,0.0,0.00675,0.0,6.773032599264652e-05,0.00027,0.0,0.0003377303259926465,0.0004569756934443621,0.002835,0.0,0.0032919756934443618
2020-01-15 06:15:00,20.809886107265473,74.37908884623086,380.0,200.0,6.897302958467045,84.3571231489495,0.0,0.0,50.0,5.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0059251094675183075,0.0,0.00675,0.0,4.917840858040195e-05,0.00027,0.0,0.000319178408580402,0.0003318061301810252,0.002835,0.0,0.003166806130181025
2020-01-15 06:20:00,18.56106209582027,74.58691666356448,380.0,208.75739155452584,4.882031325692771,88.18227932898954,25.54669198022863,117.51478310905169,45.0,0.0,10.0,8.0,75.0,50.0,0.0,0.0,0.0049312933733417,0.0,0.0050625,0.0,4.092973499873611e-05,0.00020250000000000002,0.0,0.0002434297349987361,0.0002761524289071352,0.00212625,0.0,0.002402402428907135
